Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
0745-Bánh gạo vị hành Oyatsu 6M,Sản phẩm thường,Bánh kẹo,4902775060745,4902775060745,Có,42000,50000,47000,65000,50000,52000,Gói(12),42000,0,42000,0,42000,0,42000,0,42000,0
Kẹo chocola hương chuối,Sản phẩm thường,Bánh kẹo,4902777000732,4902777000732,Có,25000,30000,30000,35000,30000,30000,hộp (40),25000,0,25000,0,25000,0,25000,0,25000,0
Chocolate đen Meiji Almond 84g,Sản phẩm thường,Bánh kẹo,4902777003887,4902777003887,Có,60000,55000,52000,20000,55000,57000,hộp (10x8),60000,0,60000,0,60000,0,60000,0,60000,0
4532-Chocolate Meiji Almond 88g,Sản phẩm thường,Bánh kẹo,4902777004532,4902777004532,Có,50000,58000,55000,80000,58000,60000,hộp (10*8),50000,0,50000,0,50000,0,50000,0,50000,0
Chocolate Macadamia Meiji,Sản phẩm thường,Bánh kẹo,4902777006284,4902777006284,Có,50000,58000,55000,80000,58000,60000,Hộp (10*8),50000,5,50000,0,50000,0,50000,0,50000,0
8615-Bánh chocolate măng tre Meiji ,Sản phẩm thường,Bánh kẹo,4902777008615,4902777008615,Có,24000,29000,28000,30000,29000,30000,hộp(10x8),24000,5,24000,22,24000,26,24000,0,24000,0
4401-Kẹo dẻo meiji đào,Sản phẩm thường,Bánh kẹo,4902777014401,4902777014401,Có,22000,26000,26000,35000,26000,26000,Gói(120),22000,0,22000,0,22000,0,22000,0,22000,0
4807-Kẹo dẻo Meiji đào ,Sản phẩm thường,Bánh kẹo,4902777014807,4902777014807,Có,20000,23500,23000,30000,23500,24000,Gói(120),20000,14,20000,11,20000,0,20000,0,20000,0
Kẹo dẻo Meiji cherry,Sản phẩm thường,Bánh kẹo,4902777020372,4902777020372,Có,21000,26000,26000,35000,26000,26000,gói,21000,0,21000,0,21000,0,21000,0,21000,0
Chocolate Meltykiss Meiji,Sản phẩm thường,Bánh kẹo,4902777026053,4902777026053,Có,15000,20000,20000,25000,20000,20000,hộp,15000,0,15000,0,15000,0,15000,0,15000,0
6077-Chocolate Meltykiss Meiji vị dâu,Sản phẩm thường,Bánh kẹo,4902777026077,4902777026077,Có,15000,20000,20000,25000,20000,20000,hộp,15000,0,15000,0,15000,0,15000,0,15000,0
6107-Meiji Milk Chocola,Sản phẩm thường,Bánh kẹo,4902777026107,4902777026107,Có,75000,70000,70000,100000,70000,70000,Hộp,75000,0,75000,0,75000,0,75000,0,75000,0
Chocolate Meltykiss vị matcha,Sản phẩm thường,Bánh kẹo,4902777026121,4902777026121,Có,15000,20000,20000,25000,20000,20000,hộp,15000,0,15000,0,15000,0,15000,0,15000,0
1088-Kẹo dẻo Meiji táo ,Sản phẩm thường,Bánh kẹo,4902777031088,4902777031088,Có,20000,25000,24000,30000,25000,26000,Gói(120),20000,0,20000,0,20000,0,20000,0,20000,0
2425-Chocolate Meiji Almond Matcha 79g,Sản phẩm thường,Bánh kẹo,4902777072425,4902777072425,Có,55000,63000,60000,85000,63000,65000,hộp(10x8),55000,0,55000,0,55000,0,55000,0,55000,0
9677-Kẹo dẻo meiji cam,Sản phẩm thường,Bánh kẹo,4902777079677,4902777079677,Có,20000,23500,23000,30000,23500,24000,Gói(120),20000,38,20000,31,20000,30,20000,0,20000,0
9752-Kẹo dẻo meiji dâu,Sản phẩm thường,Bánh kẹo,4902777079752,4902777079752,Có,20000,23500,23000,30000,23500,24000,Gói(120),20000,14,20000,40,20000,9,20000,0,20000,0
9851-Kẹo dẻo meiji nho,Sản phẩm thường,Bánh kẹo,4902777079851,4902777079851,Có,20000,23500,23000,30000,23500,24000,Gói(120),20000,30,20000,42,20000,24,20000,0,20000,0
7368-Kẹo dẻo meiji kiwi,Sản phẩm thường,Bánh kẹo,4902777087368,4902777087368,Có,20000,23500,23000,30000,23500,24000,Gói(120),20000,66,20000,13,20000,40,20000,0,20000,0
Chocola Meiji Velvet Milk,Sản phẩm thường,Bánh kẹo,4902777088785,4902777088785,Có,55000,60000,60000,70000,60000,62000,Hộp,55000,0,55000,0,55000,0,55000,0,55000,0
Chocolate đen Meiji 26 blocks,Sản phẩm thường,Bánh kẹo,4902777090337,4902777090337,Có,75000,82000,80000,100000,82000,85000,Hộp (6x8),75000,0,75000,0,75000,0,75000,0,75000,0
1815-Chocolate gói Almond và Macadamia,Sản phẩm thường,Bánh kẹo,4902777091815,4902777091815,Có,80000,90000,90000,120000,90000,93000,gói(18),80000,0,80000,0,80000,0,80000,0,80000,0
1877-Bánh quy Chocolate Trà xanh Meiji,Sản phẩm thường,Bánh kẹo,4902777091877,4902777091877,Có,40000,45000,45000,70000,45000,47000,Hộp,40000,0,40000,0,40000,0,40000,0,40000,0
1466-Bánh quy Chocolate nhân dâu Meiji,Sản phẩm thường,Bánh kẹo,4902777141466,4902777141466,Có,40000,45000,45000,70000,45000,50000,Hộp,40000,0,40000,0,40000,0,40000,0,40000,0
8631-Kẹo dẻo dạng sợi vị nho Meiji,Sản phẩm thường,Bánh kẹo,4902777158631,4902777158631,Có,15000,18000,17000,10000,18000,19000,gói(20x8),15000,0,15000,2,15000,0,15000,0,15000,0
Singum Meiji trái cây tổng hợp,Sản phẩm thường,Bánh kẹo,4902777187938,4902777187938,Có,125000,135000,135000,180000,135000,140000,hộp (12*4),125000,0,125000,0,125000,0,125000,0,125000,0
Choccola ALMOND Meiji,Sản phẩm thường,Bánh kẹo,4902777194349,4902777194349,Có,40000,65000,65000,50000,65000,65000,Hộp,40000,0,40000,0,40000,0,40000,0,40000,0
Bánh Meltykiss Chocola,Sản phẩm thường,Bánh kẹo,4902777209135,4902777209135,Có,50000,55000,55000,70000,55000,55000,hộp,50000,0,50000,0,50000,0,50000,0,50000,0
4954-Bánh quy Chocolate nhân cam Meiji ,Sản phẩm thường,Bánh kẹo,4902777224954,4902777224954,Có,40000,45000,45000,70000,45000,47000,Hộp,40000,0,40000,0,40000,0,40000,0,40000,0
Kẹo đậu đỏ Meisan ,Sản phẩm thường,Bánh kẹo,4902797231611,4902797231611,Có,28000,33000,33000,45000,33000,35000,Gói,28000,0,28000,0,28000,0,28000,0,28000,0
1758-Kẹo việt quất Meisan 73g,Sản phẩm thường,Bánh kẹo,4902797231758,4902797231758,Có,35000,45000,40000,60000,45000,47000,Gói(10),35000,0,35000,0,35000,0,35000,0,35000,0
1789-Kẹo táo Meisan 70g,Sản phẩm thường,Bánh kẹo,4902797231789,4902797231789,Có,35000,45000,40000,20000,45000,47000,Gói(10),35000,0,35000,3,35000,0,35000,0,35000,0
6155-Kẹo mềm trái cây Morinaga 94g,Sản phẩm thường,Bánh kẹo,4902888116155,4902888116155,Có,38000,45000,43000,55000,45000,47000,Gói(6x8),38000,0,38000,0,38000,0,38000,0,38000,0
Kẹo đồ chơi The Pooh,Sản phẩm thường,Bánh kẹo,4902888138164,4902888138164,Có,42000,47000,47000,60000,47000,52000,hộp (12*6),42000,0,42000,0,42000,0,42000,0,42000,0
8157-Bánh Morinaga Moonlight 6M,Sản phẩm thường,Bánh kẹo,4902888208157,4902888208157,Có,50000,60000,57000,85000,60000,65000,hộp(30),50000,0,50000,0,50000,0,50000,0,50000,0
8997-Bánh Chocopie hạt dẻ Morinaga,Sản phẩm thường,Bánh kẹo,4902888208997,4902888208997,Có,45000,55000,55000,80000,55000,52000,hộp (6x5),45000,0,45000,0,45000,0,45000,0,45000,0
9413-Kẹo Caramel Werther's Original ,Sản phẩm thường,Bánh kẹo,4902888209413,4902888209413,Có,38000,45000,42000,55000,45000,47000,Gói(48),38000,20,38000,0,38000,0,38000,0,38000,0
9482-Bánh Cheese Morinaga ,Sản phẩm thường,Bánh kẹo,4902888209482,4902888209482,Có,45000,49000,48000,80000,49000,50000,Hộp,45000,24,45000,12,45000,35,45000,0,45000,0
Kẹo dẻo trái cây dâu,Sản phẩm thường,Bánh kẹo,4902888210907,4902888210907,Có,43000,50000,50000,60000,50000,50000,gói,43000,0,43000,0,43000,0,43000,0,43000,0
Kẹo caramen Kiyarameru,Sản phẩm thường,Bánh kẹo,4902888212062,4902888212062,Có,32000,40000,40000,50000,40000,40000,gói,32000,0,32000,0,32000,0,32000,0,32000,0
Kẹo trà xanh Morinaga,Sản phẩm thường,Bánh kẹo,4902888218170,4902888218170,Có,35000,40000,40000,50000,40000,42000,Thùng (6*12),35000,0,35000,0,35000,0,35000,0,35000,0
8217-Kẹo Caramel  hạt dẻ,Sản phẩm thường,Bánh kẹo,4902888218217,4902888218217,Có,25000,30000,30000,35000,30000,30000,Hộp ,25000,0,25000,0,25000,0,25000,0,25000,0
Bánh quy Morinaga choice vàng 14M,Sản phẩm thường,Bánh kẹo,4902888218828,4902888218828,Có,42000,47000,47000,20000,47000,45000,Hộp (5x8),42000,0,42000,0,42000,0,42000,0,42000,0
Kẹo mềm morinaga trái cây,Sản phẩm thường,Bánh kẹo,4902888226144,4902888226144,Có,32000,40000,40000,50000,40000,42000,gói,32000,0,32000,0,32000,0,32000,0,32000,0
Kẹo Caramel vị dứa,Sản phẩm thường,Bánh kẹo,4902888228186,4902888228186,Có,25000,30000,30000,15000,30000,30000,Hộp,25000,0,25000,0,25000,0,25000,0,25000,0
Bánh Chocolate hạt dẻ,Sản phẩm thường,Bánh kẹo,4902888230882,4902888230882,Có,40000,48000,48000,60000,48000,47000,Hộp ( 10x8),40000,0,40000,0,40000,0,40000,0,40000,0
Bánh Chocola Bake ,Sản phẩm thường,Bánh kẹo,4902888231186,4902888231186,Có,32000,38000,38000,10000,38000,40000,Gói ,32000,0,32000,0,32000,0,32000,0,32000,0
Bánh trà xanh Gateau Chocolat 6 cái,Sản phẩm thường,Bánh kẹo,4902888232404,4902888232404,Có,55000,62000,62000,50000,62000,65000,Hộp(6x5),55000,0,55000,0,55000,0,55000,0,55000,0
"Kẹo mềm cam, chuối Morinaga",Sản phẩm thường,Bánh kẹo,4902888234514,4902888234514,Có,39000,45000,45000,65000,45000,47000,Gói(48),39000,0,39000,0,39000,0,39000,0,39000,0
4767-Bánh quy Morinaga lúa mạch 32M,Sản phẩm thường,Bánh kẹo,4902888234767,4902888234767,Có,33000,42000,40000,10000,42000,45000,hộp(6x12),33000,0,33000,0,33000,0,33000,0,33000,0
1253-Kẹo GUM Morinaga trái cây ,Sản phẩm thường,Bánh kẹo,4902888241253,4902888241253,Có,36000,42000,40000,55000,42000,43000,Gói ( 48),36000,0,36000,0,36000,0,36000,0,36000,0
2052-Kẹo mềm 4 vị Morinaga 94g,Sản phẩm thường,Bánh kẹo,4902888242052,4902888242052,Có,38000,45000,43000,55000,45000,47000,Gói(6x8),38000,0,38000,0,38000,0,38000,0,38000,0
4224-Bột làm bánh Morinaga N01,Sản phẩm thường,Bánh kẹo,4902888544224,4902888544224,Có,70000,75000,75000,110000,75000,80000,Gói(12),70000,0,70000,0,70000,0,70000,0,70000,0
0584-Bánh Mochi Creamy Milk,Sản phẩm thường,Bánh kẹo,4902975050584,4902975050584,Có,297000,310000,310000,400000,310000,320000,Hộp,297000,0,297000,0,297000,0,297000,0,297000,0
2236-Bánh Mochi Gà Con,Sản phẩm thường,Bánh kẹo,4902975052236,4902975052236,Có,350000,370000,370000,450000,370000,370000,Hộp,350000,0,350000,0,350000,0,350000,0,350000,0
3387-Bánh Mochi Dưa Lưới Yubari,Sản phẩm thường,Bánh kẹo,4902975053387,4902975053387,Có,350000,370000,370000,450000,370000,370000,Hộp,350000,0,350000,0,350000,0,350000,0,350000,0
Kẹo trái cây tổng hợp Marue,Sản phẩm thường,Bánh kẹo,4902987032363,4902987032363,Có,200000,215000,215000,300000,215000,220000,gói (10),200000,0,200000,0,200000,0,200000,0,200000,0
Kẹo ngậm 4 vị Ume candy,Sản phẩm thường,Bánh kẹo,4902987035685,4902987035685,Có,200000,215000,215000,300000,215000,220000,gói (10),200000,0,200000,0,200000,0,200000,0,200000,0
8075-Kẹo trái cây Uchibori Vinegar,Sản phẩm thường,Bánh kẹo,4902987038075,4902987038075,Có,40000,45000,45000,60000,45000,47000,gói,40000,0,40000,0,40000,0,40000,0,40000,0
2945-Kẹo xịt chua bổ sung Vitamin C Yaokin 19ml,Sản phẩm thường,Bánh kẹo,4903013262945,4903013262945,Có,14000,16500,16000,10000,16500,17000,chai(24x8),14000,280,14000,17,14000,97,14000,0,14000,0
0322-Bánh gạo vị gà 6g vàng,Sản phẩm thường,Bánh kẹo,4903013270322,4903013270322,Có,2200,3000,2800,2000,3000,3200,Cây(600),2200,0,2200,0,2200,0,2200,0,2200,0
Rau Câu Bánh Flan Mini 30 cái,Sản phẩm thường,Bánh kẹo,4903013436025,4903013436025,Có,65000,75000,75000,110000,75000,80000,Gói ( 12),65000,0,65000,0,65000,0,65000,0,65000,0
0016-Bánh Levain Crackers 39M,Sản phẩm thường,Bánh kẹo,4903015100016,4903015100016,Có,35000,43000,40000,60000,43000,45000,hộp(30),35000,0,35000,0,35000,0,35000,0,35000,0
0220-Bánh quy nhân phô mai YBC Levain Prime,Sản phẩm thường,Bánh kẹo,4903015110220,4903015110220,Có,25000,,,40000,,,Hộp(40),25000,0,25000,0,25000,0,25000,0,25000,0
0473- Hộp bánh quy Levain YBC 104 Miếng,Sản phẩm thường,Bánh kẹo,4903015110473,4903015110473,Có,200000,215000,215000,300000,215000,225000,Hộp(6),200000,0,200000,0,200000,0,200000,0,200000,0
0480- Hộp bánh quy Levain YBC 36M,Sản phẩm thường,Bánh kẹo,4903015110480,4903015110480,Có,105000,115000,115000,165000,115000,120000,Hộp(10),105000,0,105000,0,105000,0,105000,0,105000,0
Bánh Ritz hộp giấy lớn,Sản phẩm thường,Bánh kẹo,4903015112101,4903015112101,Có,75000,85000,85000,100000,85000,85000,Hộp,75000,0,75000,0,75000,0,75000,0,75000,0
Bánh ăn kiêng Nabico,Sản phẩm thường,Bánh kẹo,4903015114105,4903015114105,Có,58000,65000,65000,80000,65000,65000,hộp,58000,0,58000,0,58000,0,58000,0,58000,0
Bánh quy Levain YBC hộp 145g,Sản phẩm thường,Bánh kẹo,4903015114211,4903015114211,Có,57000,67000,67000,85000,67000,67000,thùng ( 20),57000,0,57000,0,57000,0,57000,0,57000,0
4310-Bánh YBC Levain lúa mì Vani,Sản phẩm thường,Bánh kẹo,4903015114310,4903015114310,Có,57000,65000,65000,90000,65000,67000,gói (20),57000,0,57000,0,57000,0,57000,0,57000,0
Bánh quy Levain YBC hộp 145g,Sản phẩm thường,Bánh kẹo,4903015115119,4903015115119,Có,57000,65000,65000,85000,65000,67000,Hộp (20),57000,0,57000,0,57000,0,57000,0,57000,0
Bánh YBC Levain vị muối,Sản phẩm thường,Bánh kẹo,4903015115539,4903015115539,Có,57000,65000,65000,90000,65000,67000,hộp (20),57000,0,57000,0,57000,0,57000,0,57000,0
5553-Bánh Levain Classical 36M,Sản phẩm thường,Bánh kẹo,4903015115553,4903015115553,Có,42000,50000,47000,65000,50000,52000,hộp(5x4),42000,0,42000,0,42000,0,42000,0,42000,0
Bánh Levain Mini Bịch phô mai,Sản phẩm thường,Bánh kẹo,4903015123312,4903015123312,Có,20000,30000,30000,35000,30000,25000,Thùng ( 10x6),20000,0,20000,0,20000,0,20000,0,20000,0
Bánh quy trà xanh mini YBC,Sản phẩm thường,Bánh kẹo,4903015123558,4903015123558,Có,25000,27000,27000,35000,27000,25000,Thùng (10*6),25000,0,25000,0,25000,0,25000,0,25000,0
Bánh quy mini bí đỏ YBC,Sản phẩm thường,Bánh kẹo,4903015123626,4903015123626,Có,25000,30000,30000,35000,30000,30000,Gói (60),25000,0,25000,0,25000,0,25000,0,25000,0
7006-Bánh quy YBC Noir Black Cocoa 18M,Sản phẩm thường,Bánh kẹo,4903015127006,4903015127006,Có,47000,53000,52000,70000,53000,55000,Gói(20),47000,29,47000,21,47000,5,47000,0,47000,0
0167-Bánh YBC Langue de Chat 36M,Sản phẩm thường,Bánh kẹo,4903015130167,4903015130167,Có,44000,53000,50000,80000,53000,55000,hộp(30),44000,0,44000,0,44000,0,44000,0,44000,0
5009-Bánh quy Levain Prime đỏ 18M,Sản phẩm thường,Bánh kẹo,4903015155009,4903015155009,Có,47000,53000,52000,70000,53000,55000,Gói(20),47000,23,47000,25,47000,3,47000,0,47000,0
0119-Bánh quy phô mai YBC 18M,Sản phẩm thường,Bánh kẹo,4903015160119,4903015160119,Có,47000,53000,52000,70000,53000,55000,Gói(20),47000,28,47000,17,47000,0,47000,0,47000,0
Bánh Levain Crackers bơ( vàng),Sản phẩm thường,Bánh kẹo,4903015160133,4903015160133,Có,47000,52000,52000,65000,52000,55000,Gói (20),47000,0,47000,0,47000,0,47000,0,47000,0
2014-Bánh quy Entry đỏ vị Vani YBC 18M,Sản phẩm thường,Bánh kẹo,4903015162014,4903015162014,Có,47000,53000,52000,70000,53000,55000,Gói(20),47000,32,47000,29,47000,6,47000,0,47000,0
4254-Bánh quy Lemon YBC 18M,Sản phẩm thường,Bánh kẹo,4903015164254,4903015164254,Có,47000,53000,52000,70000,53000,55000,Gói(20),47000,25,47000,22,47000,9,47000,0,47000,0
Bánh Oreo nhân trà xanh,Sản phẩm thường,Bánh kẹo,4903015167903,4903015167903,Có,45000,50000,50000,65000,50000,50000,hộp,45000,0,45000,0,45000,0,45000,0,45000,0
Bánh quy trà xanh YBC hộp giấy,Sản phẩm thường,Bánh kẹo,4903015171207,4903015171207,Có,30000,35000,35000,45000,35000,35000,hộp,30000,0,30000,0,30000,0,30000,0,30000,0
Bánh YBC sanwich,Sản phẩm thường,Bánh kẹo,4903015174024,4903015174024,Có,47000,52000,52000,65000,52000,55000,Gói (20),47000,0,47000,0,47000,0,47000,0,47000,0
Bánh YBC Bran ,Sản phẩm thường,Bánh kẹo,4903015174062,4903015174062,Có,45000,52000,52000,65000,52000,55000,Gói ,45000,0,45000,0,45000,0,45000,0,45000,0
3125-Bánh YBC Noir vị vani,Sản phẩm thường,Bánh kẹo,4903015183125,4903015183125,Có,48000,55000,55000,80000,55000,60000,gói (10),48000,0,48000,0,48000,0,48000,0,48000,0
3132-Bánh YBC Noir vị trà xanh,Sản phẩm thường,Bánh kẹo,4903015183132,4903015183132,Có,48000,55000,55000,80000,55000,60000,gói (10),48000,0,48000,0,48000,0,48000,0,48000,0
3149--Bánh YBC Noir vị chanh vàng,Sản phẩm thường,Bánh kẹo,4903015183149,4903015183149,Có,48000,55000,55000,80000,55000,60000,Gói(10),48000,0,48000,0,48000,0,48000,0,48000,0
Bánh Picola trà xanh,Sản phẩm thường,Bánh kẹo,4903015184665,4903015184665,Có,26000,32000,32000,45000,32000,32000,gói,26000,0,26000,0,26000,0,26000,0,26000,0
Bánh Picola YBC,Sản phẩm thường,Bánh kẹo,4903015184955,4903015184955,Có,25000,30000,30000,40000,30000,50000,Hộp (10x4),25000,0,25000,0,25000,0,25000,0,25000,0
4979-Bánh quế Picola YBC vị dâu,Sản phẩm thường,Bánh kẹo,4903015184979,4903015184979,Có,25000,,,40000,,,Hộp(40),25000,0,25000,0,25000,0,25000,0,25000,0
Bánh quy Tantine YBC BT-15,Sản phẩm thường,Bánh kẹo,4903015190406,4903015190406,Có,290000,310000,310000,300000,310000,320000,hộp (4),290000,0,290000,0,290000,0,290000,0,290000,0
Bánh Tantine BT-20,Sản phẩm thường,Bánh kẹo,4903015190482,4903015190482,Có,250000,310000,310000,430000,310000,320000,Hộp (3) ,250000,0,250000,0,250000,0,250000,0,250000,0
Bánh quy Flade YBC 42 gói,Sản phẩm thường,Bánh kẹo,4903015190536,4903015190536,Có,185000,210000,205000,280000,210000,215000,Hộp(4),185000,0,185000,0,185000,0,185000,0,185000,0
0604-Bánh quy Deliete YBC 60 gói,Sản phẩm thường,Bánh kẹo,4903015190604,4903015190604,Có,190000,220000,210000,100000,220000,230000,Hộp(4),190000,0,190000,0,190000,0,190000,0,190000,0
1828-Chip star vị chanh ,Sản phẩm thường,Bánh kẹo,4903015521828,4903015521828,Có,24000,26000,26000,35000,26000,28000,Hộp ( 6x8),24000,0,24000,0,24000,0,24000,0,24000,0
Chip star vàng vị bơ,Sản phẩm thường,Bánh kẹo,4903015521835,4903015521835,Có,23000,26000,25000,35000,26000,28000,hộp (48),23000,0,23000,0,23000,0,23000,0,23000,0
Chip star vị phô mai,Sản phẩm thường,Bánh kẹo,4903015521859,4903015521859,Có,23000,25000,25000,35000,25000,27000,Hộp (8x6),23000,0,23000,0,23000,0,23000,0,23000,0
Chip star vị chanh ớt xanh,Sản phẩm thường,Bánh kẹo,4903015521866,4903015521866,Có,24000,25000,25000,35000,25000,27000,hũ(48),24000,0,24000,0,24000,0,24000,0,24000,0
Chip star xanh lá mạ vị kem hành tây,Sản phẩm thường,Bánh kẹo,4903015521873,4903015521873,Có,24000,27000,26000,35000,27000,29000,Cái(48),24000,47,24000,45,24000,15,24000,0,24000,0
2542-Chip star phô mai ,Sản phẩm thường,Bánh kẹo,4903015522542,4903015522542,Có,24000,27000,26000,35000,27000,29000,Hộp (6x8),24000,40,24000,33,24000,14,24000,0,24000,0
2658-Chip star đỏ vị muối,Sản phẩm thường,Bánh kẹo,4903015522658,4903015522658,Có,24000,27000,26000,35000,27000,29000,Hộp (6x8),24000,32,24000,31,24000,11,24000,0,24000,0
2672-Chip star đen vị phô mai 50g,Sản phẩm thường,Bánh kẹo,4903015522672,4903015522672,Có,24000,26000,26000,35000,26000,27000,hộp(8x6),24000,0,24000,0,24000,0,24000,0,24000,0
2689-Chip star đen vị bò bít tết,Sản phẩm thường,Bánh kẹo,4903015522689,4903015522689,Có,24000,26000,25000,35000,26000,28000,hộp(8x6),24000,0,24000,0,24000,0,24000,0,24000,0
2702-Chip star cam vị súp,Sản phẩm thường,Bánh kẹo,4903015522702,4903015522702,Có,24000,27000,26000,35000,27000,29000,Hộp(6x8),24000,45,24000,43,24000,16,24000,0,24000,0
2726-Chip star vị chanh muối,Sản phẩm thường,Bánh kẹo,4903015522726,4903015522726,Có,24000,26000,25000,35000,26000,28000,hũ(8x6),24000,0,24000,0,24000,0,24000,0,24000,0
"2733-Chip star vị tảo bẹ, nước tương",Sản phẩm thường,Bánh kẹo,4903015522733,4903015522733,Có,24000,26000,25000,35000,26000,28000,hũ(8x6),24000,0,24000,0,24000,0,24000,0,24000,0
2740-Chip star hồng vị trứng cá mayo,Sản phẩm thường,Bánh kẹo,4903015522740,4903015522740,Có,24000,26000,25000,35000,26000,27000,hũ(8x6),24000,0,24000,0,24000,0,24000,0,24000,0
