Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
8847-Xịt thơm miệng Ora2 Cool Mint 6ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901616008847,4901616008847,Có,50000,57000,55000,70000,57000,60000,chai,50000,0,50000,0,50000,0,50000,0,50000,0
8854-Xịt thơm miệng Ora2 Citrus Mint 6ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901616008854,4901616008854,Có,50000,57000,55000,70000,57000,60000,chai,50000,0,50000,0,50000,0,50000,0,50000,0
8861-Xịt thơm miệng Ora2 Red Grapefruit 6ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901616008861,4901616008861,Có,50000,57000,55000,70000,57000,60000,chai,50000,0,50000,0,50000,3,50000,0,50000,0
Kem đánh răng Sunstar 85g,Sản phẩm thường,Hóa Mỹ Phẩm,4901616009226,4901616009226,Có,110000,130000,130000,170000,130000,140000,Tuýp,110000,0,110000,0,110000,0,110000,0,110000,0
9356-Kem đánh răng Ora 2 140g,Sản phẩm thường,Hóa Mỹ Phẩm,4901616009356,4901616009356,Có,35000,40000,40000,50000,40000,42000,Tuýp,35000,0,35000,0,35000,0,35000,0,35000,0
9400-Xịt thơm miệng Ora2 Cool Cider 6ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901616009400,4901616009400,Có,50000,57000,55000,70000,57000,60000,chai,50000,0,50000,0,50000,1,50000,0,50000,0
KĐR GUM Sunstar 120g,Sản phẩm thường,Hóa Mỹ Phẩm,4901616009684,4901616009684,Có,65000,72000,68000,100000,72000,75000,tuýp (12*4),65000,47,65000,46,65000,0,65000,0,65000,0
KĐR GUM Sunstar GK2 155g (nha chu),Sản phẩm thường,Hóa Mỹ Phẩm,4901616009691,4901616009691,Có,105000,110000,110000,160000,110000,115000,tuýp (10*8),105000,80,105000,80,105000,0,105000,0,105000,0
Kem đánh răng Ora2 cam,Sản phẩm thường,Hóa Mỹ Phẩm,4901616009950,4901616009950,Có,65000,72000,72000,85000,72000,70000,tuýp,65000,0,65000,0,65000,0,65000,0,65000,0
Kem đánh răng Ora2 xanh ngọc,Sản phẩm thường,Hóa Mỹ Phẩm,4901616009967,4901616009967,Có,65000,72000,72000,85000,72000,70000,tuýp,65000,0,65000,0,65000,0,65000,0,65000,0
Kem đánh răng Ora2 tím,Sản phẩm thường,Hóa Mỹ Phẩm,4901616009974,4901616009974,Có,65000,72000,72000,85000,72000,70000,tuýp,65000,0,65000,0,65000,0,65000,0,65000,0
0215-Xịt thơm miệng Ora2 Raspberry Mint 6ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901616010215,4901616010215,Có,50000,57000,55000,70000,57000,60000,cái,50000,0,50000,0,50000,4,50000,0,50000,0
0222-Xịt thơm miệng Ora2 Muscat Mint 6ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901616010222,4901616010222,Có,50000,57000,55000,70000,57000,60000,chai,50000,0,50000,0,50000,1,50000,0,50000,0
KĐR Ora2 Premium stain clear 100g,Sản phẩm thường,Hóa Mỹ Phẩm,4901616010543,4901616010543,Có,90000,95000,92000,140000,95000,100000,Túyp ( 8*10),90000,0,90000,0,90000,0,90000,0,90000,0
7175-Dầu gội Sunstar Tonic 520ml xanh dương ,Sản phẩm thường,Hóa Mỹ Phẩm,4901616107175,4901616107175,Có,100000,110000,110000,150000,110000,115000,chai,100000,0,100000,0,100000,0,100000,0,100000,0
7199-Dầu gội Sunstar Tonic 520ml xanh lá,Sản phẩm thường,Hóa Mỹ Phẩm,4901616107199,4901616107199,Có,100000,110000,110000,150000,110000,115000,chai,100000,0,100000,0,100000,0,100000,0,100000,0
Kem đánh răng Crystal Bright xanh,Sản phẩm thường,Hóa Mỹ Phẩm,4901616712492,4901616712492,Có,130000,165000,165000,200000,165000,165000,Hộp,130000,0,130000,0,130000,0,130000,0,130000,0
Kem đánh răng thảo dược sunstar ,Sản phẩm thường,Hóa Mỹ Phẩm,4901616959552,4901616959552,Có,140000,150000,150000,200000,150000,155000,Tuýp,140000,0,140000,0,140000,0,140000,0,140000,0
Kem đánh răng Ora2,Sản phẩm thường,Hóa Mỹ Phẩm,4901616959903,4901616959903,Có,40000,45000,45000,60000,45000,45000,tuýp,40000,0,40000,0,40000,0,40000,0,40000,0
Kem đánh răng Oral2,Sản phẩm thường,Hóa Mỹ Phẩm,4901616960312,4901616960312,Có,65000,75000,75000,85000,75000,75000,tuýp,65000,0,65000,0,65000,0,65000,0,65000,0
Kem đánh răng Oral2 hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901616960329,4901616960329,Có,65000,75000,75000,85000,75000,75000,tuýp,65000,0,65000,0,65000,0,65000,0,65000,0
"Kem đánh răng Oral táo , dâu",Sản phẩm thường,Hóa Mỹ Phẩm,4901616960336,4901616960336,Có,65000,70000,70000,85000,70000,70000,tuýp,65000,0,65000,0,65000,0,65000,0,65000,0
Kem đánh răng trị viêm nướu,Sản phẩm thường,Hóa Mỹ Phẩm,4901616960466,4901616960466,Có,95000,110000,110000,150000,110000,110000,tuýp,95000,0,95000,0,95000,0,95000,0,95000,0
Kem đánh răng GUM,Sản phẩm thường,Hóa Mỹ Phẩm,4901616961869,4901616961869,Có,65000,75000,75000,90000,75000,75000,tuýp,65000,0,65000,0,65000,0,65000,0,65000,0
Kem đánh răng sâm ,Sản phẩm thường,Hóa Mỹ Phẩm,4901616962064,4901616962064,Có,140000,150000,150000,200000,150000,155000,Tuyp,140000,0,140000,0,140000,0,140000,0,140000,0
Sữa tắm Gohsons màu vàng,Sản phẩm thường,Hóa Mỹ Phẩm,4901730077521,4901730077521,Có,150000,160000,160000,200000,160000,160000,chai,150000,0,150000,0,150000,0,150000,0,150000,0
Tinh dầu dương tóc Topvalu 60ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901810891504,4901810891504,Có,180000,195000,195000,260000,195000,195000,Chai,180000,0,180000,0,180000,0,180000,0,180000,0
Dầu gội Macherie Moisture,Sản phẩm thường,Hóa Mỹ Phẩm,4901872339761,4901872339761,Có,235000,245000,240000,300000,245000,250000,chai,235000,0,235000,0,235000,0,235000,0,235000,0
Dầu xả Machier Moristure,Sản phẩm thường,Hóa Mỹ Phẩm,4901872340569,4901872340569,Có,230000,235000,235000,280000,235000,250000,chai,230000,0,230000,0,230000,0,230000,0,230000,0
Macherie Air feel dầu gội,Sản phẩm thường,Hóa Mỹ Phẩm,4901872341269,4901872341269,Có,235000,250000,250000,300000,250000,245000,chai,235000,0,235000,0,235000,0,235000,0,235000,0
Dầu xả Macherie Air feel,Sản phẩm thường,Hóa Mỹ Phẩm,4901872356683,4901872356683,Có,235000,135000,250000,280000,135000,240000,chai,235000,0,235000,0,235000,0,235000,0,235000,0
Tsubaki Dầu Gội Siêu Cấp Ẩm 500ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872441297,4901872441297,Có,114113,120000,120000,175000,120000,125000,Chai,114113,1,114113,0,114113,0,114113,0,114113,0
Tsubaki Dầu Xả Siêu Cấp Ẩm 500ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872441310,4901872441310,Có,114113,120000,120000,175000,120000,125000,Chai,114113,1,114113,0,114113,1,114113,0,114113,0
Tsubaki Dầu Gội Phục Hồi Hư Tổn 500ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872441334,4901872441334,Có,114113,120000,120000,175000,120000,125000,Chai,114113,0,114113,0,114113,0,114113,0,114113,0
Tsubaki Dầu Xả Phục Hồi Hư Tổn 500ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872441358,4901872441358,Có,114113,120000,120000,175000,120000,125000,Chai,114113,4,114113,0,114113,0,114113,0,114113,0
Tsubaki Dầu Gội Ngăn Rụng Tóc 500ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872441372,4901872441372,Có,114113,120000,120000,175000,120000,125000,Chai,114113,1,114113,0,114113,0,114113,0,114113,0
Tsubaki Dầu Xả Ngăn Rụng Tóc 500ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872441396,4901872441396,Có,114113,120000,120000,175000,120000,125000,Chai,114113,4,114113,0,114113,4,114113,0,114113,0
1419-Kem Xả phục hồi cấp ẩm đỏ Tsubaki  180g ,Sản phẩm thường,Hóa Mỹ Phẩm,4901872441419,4901872441419,Có,107738,115000,112000,110000,115000,120000,Tuýp,107738,3,107738,6,107738,3,107738,0,107738,0
1426-Kem Xả phục hồi tóc hư tổn trắng Tsubaki 180g,Sản phẩm thường,Hóa Mỹ Phẩm,4901872441426,4901872441426,Có,107738,115000,112000,110000,115000,120000,Tuýp,107738,0,107738,1,107738,7,107738,0,107738,0
Sữa tắm Perfect Bubble xanh dương 500ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872441587,4901872441587,Có,125000,135000,130000,200000,135000,140000,Chai(9),125000,0,125000,1,125000,2,125000,0,125000,0
2188-Sữa tắm Sea Breeze + refill ,Sản phẩm thường,Hóa Mỹ Phẩm,4901872442188,4901872442188,Có,120000,130000,130000,200000,130000,135000,Set,120000,0,120000,0,120000,0,120000,0,120000,0
Tuýp hấp dầu Shiseido 220g,Sản phẩm thường,Hóa Mỹ Phẩm,4901872443628,4901872443628,Có,110000,110000,110000,140000,110000,110000,set,110000,0,110000,0,110000,0,110000,0,110000,0
Sữa tắm Perfect Bubble hồng 500ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872443758,4901872443758,Có,125000,135000,130000,200000,135000,140000,Chai(9),125000,10,125000,8,125000,5,125000,0,125000,0
7008-Gel vuốt tóc Uno Hard 80g,Sản phẩm thường,Hóa Mỹ Phẩm,4901872447008,4901872447008,Có,130000,145000,140000,200000,145000,150000,Hộp,130000,8,130000,2,130000,0,130000,0,130000,0
7015-Gel vuốt tóc Uno Matte 80g,Sản phẩm thường,Hóa Mỹ Phẩm,4901872447015,4901872447015,Có,130000,145000,140000,200000,145000,150000,Hộp,130000,8,130000,4,130000,0,130000,0,130000,0
7022-Gel vuốt tóc Uno Wet 80g,Sản phẩm thường,Hóa Mỹ Phẩm,4901872447022,4901872447022,Có,130000,145000,140000,200000,145000,150000,Hộp,130000,1,130000,0,130000,0,130000,0,130000,0
7565-Dầu gội Macherie Air Feel 450ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872447565,4901872447565,Có,110000,120000,115000,180000,120000,125000,Chai(9),110000,0,110000,0,110000,0,110000,0,110000,0
7596-Dầu xả Macherie Air Feel 450ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872447596,4901872447596,Có,110000,120000,120000,180000,120000,130000,Chai(9),110000,0,110000,0,110000,0,110000,0,110000,0
Dầu gội Macherie Moisture chai tóc khô,Sản phẩm thường,Hóa Mỹ Phẩm,4901872447633,4901872447633,Có,230000,245000,240000,290000,245000,250000,chai,230000,0,230000,0,230000,0,230000,0,230000,0
Dầu xả macherie Moisture,Sản phẩm thường,Hóa Mỹ Phẩm,4901872447664,4901872447664,Có,230000,235000,235000,320000,235000,240000,chai,230000,0,230000,0,230000,0,230000,0,230000,0
Dầu gội Macherie dưỡng ẩm,Sản phẩm thường,Hóa Mỹ Phẩm,4901872449002,4901872449002,Có,270000,300000,300000,450000,300000,265000,set,270000,0,270000,0,270000,0,270000,0,270000,0
Dầu gội Macherie cặp đôi giữ ẩm hộp giấy,Sản phẩm thường,Hóa Mỹ Phẩm,4901872449293,4901872449293,Có,240000,260000,260000,450000,260000,265000,set,240000,0,240000,0,240000,0,240000,0,240000,0
0114-Gel vuốt tóc Nam Uno Glossy 100g,Sản phẩm thường,Hóa Mỹ Phẩm,4901872450114,4901872450114,Có,130000,145000,140000,200000,145000,150000,Hộp,130000,4,130000,0,130000,0,130000,0,130000,0
Sữa tắm Perfect Whip xanh nhạt 500ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872450480,4901872450480,Có,125000,135000,130000,200000,135000,140000,Chai(9),125000,0,125000,0,125000,6,125000,0,125000,0
0978-Gel vuốt tóc Nam Uno Natural 100g,Sản phẩm thường,Hóa Mỹ Phẩm,4901872450978,4901872450978,Có,130000,145000,140000,200000,145000,150000,Cái,130000,3,130000,0,130000,0,130000,0,130000,0
Dầu gội Macherie hồng tóc thường,Sản phẩm thường,Hóa Mỹ Phẩm,4901872452750,4901872452750,Có,210000,220000,220000,300000,220000,230000,cặp,210000,0,210000,0,210000,0,210000,0,210000,0
Dầu gội Macherie tóc dầu cặp đôi hộp giấy,Sản phẩm thường,Hóa Mỹ Phẩm,4901872452774,4901872452774,Có,210000,220000,220000,300000,220000,230000,hộp,210000,0,210000,0,210000,0,210000,0,210000,0
5652-Set gội xả Tsubaki thảo dược cho tóc dầu,Sản phẩm thường,Hóa Mỹ Phẩm,4901872455652,4901872455652,Có,160000,225000,225000,270000,225000,175000,Set(6),160000,0,160000,0,160000,0,160000,0,160000,0
5904-Set gội xả Tsubaki thảo dược cho tóc khô,Sản phẩm thường,Hóa Mỹ Phẩm,4901872455904,4901872455904,Có,160000,170000,170000,270000,170000,175000,Set(6),160000,0,160000,0,160000,0,160000,0,160000,0
Sữa tắm Macherie thảo dược ,Sản phẩm thường,Hóa Mỹ Phẩm,4901872455911,4901872455911,Có,125000,140000,135000,200000,140000,145000,Chai(9),125000,6,125000,0,125000,0,125000,0,125000,0
6284-Gel vuốt tóc Uno Nuance 80g,Sản phẩm thường,Hóa Mỹ Phẩm,4901872456284,4901872456284,Có,140000,157000,155000,200000,157000,160000,Hộp,140000,0,140000,0,140000,0,140000,0,140000,0
7298-Set Sữa tắm + SRM Perfect whip ,Sản phẩm thường,Hóa Mỹ Phẩm,4901872457298,4901872457298,Có,220000,225000,225000,280000,225000,230000,Set,220000,0,220000,0,220000,0,220000,0,220000,0
Tsubaki cặp đôi đỏ - tóc thường,Sản phẩm thường,Hóa Mỹ Phẩm,4901872458646,4901872458646,Có,215000,215000,215000,300000,215000,225000,set (6),215000,0,215000,0,215000,0,215000,0,215000,0
Tsubaki Oil Extra - cool  ,Sản phẩm thường,Hóa Mỹ Phẩm,4901872458912,4901872458912,Có,200000,215000,215000,300000,215000,240000,cặp (6),200000,0,200000,0,200000,0,200000,0,200000,0
9865-Tsubaki trắng tóc hư tổn,Sản phẩm thường,Hóa Mỹ Phẩm,4901872459865,4901872459865,Có,200000,215000,215000,300000,215000,225000,Set(6),200000,0,200000,0,200000,0,200000,0,200000,0
9957-Kem Ủ Tóc Shiseido Tsubaki Premium Repair Mask 180g,Sản phẩm thường,Hóa Mỹ Phẩm,4901872459957,4901872459957,Có,157737,175000,170000,300000,175000,180000,Hộp(24),157737,7,157737,8,157737,6,157737,0,157737,0
9964-Gel vuốt tóc Uno Ex Hard 80g,Sản phẩm thường,Hóa Mỹ Phẩm,4901872459964,4901872459964,Có,130000,145000,140000,200000,145000,150000,Hộp,130000,9,130000,0,130000,0,130000,0,130000,0
0861-Set gội xả Tsubaki trắng Winter 480ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872460861,4901872460861,Có,180000,190000,190000,250000,190000,195000,set,180000,0,180000,0,180000,0,180000,0,180000,0
1547-Xịt dưỡng tóc Tsubaki hồng 220ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872461547,4901872461547,Có,107738,120000,115000,155000,120000,125000,Chai,107738,0,107738,0,107738,0,107738,0,107738,0
1561-Xịt dưỡng tóc đỏ Tsubaki 220ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872461561,4901872461561,Có,107738,120000,115000,155000,120000,125000,Chai,107738,0,107738,0,107738,0,107738,0,107738,0
Tsubaki Dầu Gội Dưỡng Ẩm Và Giữ Nếp 450ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872461653,4901872461653,Có,107700,115000,115000,165000,115000,120000,Chai,107700,0,107700,0,107700,0,107700,0,107700,0
Tsubaki Dầu Gội Suôn Mượt Mềm Mại 450ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872461721,4901872461721,Có,107738,115000,115000,165000,115000,120000,Chai,107738,0,107738,0,107738,0,107738,0,107738,0
Tsubaki Dầu Gội Bồng Bềnh Chắc Khỏe 450ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872461776,4901872461776,Có,107738,115000,115000,165000,115000,120000,Chai,107738,0,107738,0,107738,0,107738,0,107738,0
1837- Set gội xả+dưỡng Tsubaki đỏ tóc khô,Sản phẩm thường,Hóa Mỹ Phẩm,4901872461837,4901872461837,Có,210000,215000,215000,270000,215000,220000,Set(6),210000,0,210000,0,210000,0,210000,0,210000,0
2025-Gel tẩy trang Senka sạch sâu All Clear 160g,Sản phẩm thường,Hóa Mỹ Phẩm,4901872462025,4901872462025,Có,99167,107000,103000,150000,107000,110000,Tuýp,99167,21,99167,7,99167,3,99167,0,99167,0
3626-Set gội xả Macherie tóc dầu,Sản phẩm thường,Hóa Mỹ Phẩm,4901872463626,4901872463626,Có,250000,260000,260000,400000,260000,265000,Set(6),250000,0,250000,0,250000,0,250000,0,250000,0
3633-Set gội xả Macherie cho tóc khô 380ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872463633,4901872463633,Có,250000,260000,260000,350000,260000,265000,Set(6),250000,0,250000,0,250000,0,250000,0,250000,0
1844-Set gội xả+dưỡng Tsubaki xanh dương tóc dầu,Sản phẩm thường,Hóa Mỹ Phẩm,4901872463725,4901872463725,Có,210000,220000,215000,270000,220000,225000,Set(6),210000,6,210000,0,210000,1,210000,0,210000,0
Dầu gội khô Tsubaki 180ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872463763,4901872463763,Có,126863,140000,135000,195000,140000,142000,chai (36),126863,3,126863,0,126863,0,126863,0,126863,0
Set 3 gội xả hồng MACHERIE MACHELLI ,Sản phẩm thường,Hóa Mỹ Phẩm,4901872464920,4901872464920,Có,240000,255000,255000,350000,255000,260000,set (9),240000,0,240000,0,240000,0,240000,0,240000,0
Set 3 gội xả cam MACHERIE dưỡng ẩm,Sản phẩm thường,Hóa Mỹ Phẩm,4901872464937,4901872464937,Có,240000,255000,255000,350000,255000,260000,set (6),240000,0,240000,0,240000,0,240000,0,240000,0
Dầu gội Tsubaki Premium cấp ẩm 490ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872466023,4901872466023,Có,127000,135000,132000,195000,135000,140000,Chai(9),127000,14,127000,9,127000,5,127000,0,127000,0
Dầu xả Tsubaki Premium cấp ẩm 490ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872466061,4901872466061,Có,127000,135000,132000,195000,135000,140000,Chai(9),127000,11,127000,6,127000,7,127000,0,127000,0
Dầu gội Tsubaki Premium NRT 490ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872466146,4901872466146,Có,126862,135000,132000,195000,135000,140000,Chai,126862,8,126862,3,126862,3,126862,0,126862,0
Dầu xả Tsubaki Premium NRT 490ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872466238,4901872466238,Có,127000,135000,132000,195000,135000,140000,Chai(9),127000,7,127000,6,127000,3,127000,0,127000,0
Kem ủ Tsubaki Premium cấp ẩm 180g,Sản phẩm thường,Hóa Mỹ Phẩm,4901872466290,4901872466290,Có,120488,130000,125000,185000,130000,135000,Tuýp(9),120488,13,120488,7,120488,8,120488,0,120488,0
Kem ủ Tsubaki Premium NRT 180g,Sản phẩm thường,Hóa Mỹ Phẩm,4901872466313,4901872466313,Có,120488,130000,125000,185000,130000,135000,Tuýp(9),120488,6,120488,5,120488,4,120488,0,120488,0
Xịt Dưỡng Tóc Tsubaki Premium 220ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872466344,4901872466344,Có,115000,125000,120000,175000,125000,130000,CHai ,115000,5,115000,2,115000,4,115000,0,115000,0
Dưỡng ngày Revital,Sản phẩm thường,Hóa Mỹ Phẩm,4901872521791,4901872521791,Có,750000,900000,900000,1050,900000,900000,hộp,750000,0,750000,0,750000,0,750000,0,750000,0
6246-Sữa tắm Kuyura xanh cho da dầu 550ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872836246,4901872836246,Có,135000,150000,145000,220000,150000,155000,Chai (9),135000,8,135000,8,135000,8,135000,0,135000,0
Sữa tắm Kuyura hồng cho da khô 550ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872836253,4901872836253,Có,135000,150000,145000,220000,150000,155000,chai (9),135000,13,135000,9,135000,8,135000,0,135000,0
Ủ Tóc Fino Shiseido,Sản phẩm thường,Hóa Mỹ Phẩm,4901872837144,4901872837144,Có,150000,165000,160000,250000,165000,170000,Hộp(36),150000,8,150000,9,150000,5,150000,0,150000,0
Dầu gội khô Shiseido 150ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872841974,4901872841974,Có,145000,160000,155000,220000,160000,165000,Chai,145000,7,145000,1,145000,4,145000,0,145000,0
Dầu gội khô 250ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872841981,4901872841981,Có,130000,140000,140000,250000,140000,145000,Chai,130000,0,130000,0,130000,0,130000,0,130000,0
Sữa tắm Sea Breeze 600ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901872866113,4901872866113,Có,140000,160000,160000,240000,160000,155000,Chai(9),140000,0,140000,0,140000,0,140000,0,140000,0
Dầu gội Nam Sea Breeze ,Sản phẩm thường,Hóa Mỹ Phẩm,4901872873197,4901872873197,Có,145000,160000,160000,240000,160000,165000,Chai(9),145000,0,145000,0,145000,0,145000,0,145000,0
2198-Set gội xả+Ủ Tsubaki đỏ tóc thường,Sản phẩm thường,Hóa Mỹ Phẩm,4901872892198,4901872892198,Có,170000,190000,185000,270000,190000,195000,Set(6),170000,20,170000,0,170000,6,170000,0,170000,0
2327-Set gội xả + Ủ Tsubaki xanh tóc dầu,Sản phẩm thường,Hóa Mỹ Phẩm,4901872892327,4901872892327,Có,180000,190000,185000,270000,190000,195000,Set(6),180000,0,180000,0,180000,10,180000,0,180000,0
2464-Set gội xả + Ủ Tsubaki hồng tóc thường,Sản phẩm thường,Hóa Mỹ Phẩm,4901872892464,4901872892464,Có,180000,190000,185000,270000,190000,195000,Set(6),180000,0,180000,0,180000,1,180000,0,180000,0
"Sữa tắm Honey dưỡng ẩm, làm mịn dạng gel",Sản phẩm thường,Hóa Mỹ Phẩm,4902050620183,4902050620183,Có,140000,155000,150000,220000,155000,160000,Chai (12),140000,13,140000,7,140000,5,140000,0,140000,0
"Sữa tắm Honey dưỡng ẩm, làm mịn dạng kem",Sản phẩm thường,Hóa Mỹ Phẩm,4902050620312,4902050620312,Có,139750,155000,150000,220000,155000,160000,Cái,139750,3,139750,4,139750,7,139750,0,139750,0
Sữa tắm làm sáng da hương thảo mộc FUNS,Sản phẩm thường,Hóa Mỹ Phẩm,4902050620374,4902050620374,Có,143000,165000,165000,220000,165000,175000,Cái,143000,6,143000,4,143000,3,143000,0,143000,0
Sữa tắm làm sáng da hương hoa quả FUNS,Sản phẩm thường,Hóa Mỹ Phẩm,4902050620398,4902050620398,Có,143000,165000,165000,220000,165000,175000,Cái,143000,9,143000,3,143000,4,143000,0,143000,0
4422-Set 3 Lux vàng hư tổn,Sản phẩm thường,Hóa Mỹ Phẩm,4902111734422,4902111734422,Có,185000,190000,190000,280000,190000,195000,Set,185000,0,185000,0,185000,0,185000,0,185000,0
Clear Men,Sản phẩm thường,Hóa Mỹ Phẩm,4902111738598,4902111738598,Có,230000,245000,245000,340000,245000,255000,set,230000,0,230000,0,230000,0,230000,0,230000,0
Dầu gội đầu Clear nữ cặp 3,Sản phẩm thường,Hóa Mỹ Phẩm,4902111738840,4902111738840,Có,240000,260000,260000,380000,260000,260000,chai,240000,0,240000,0,240000,0,240000,0,240000,0
Sữa tắm Nam AXE,Sản phẩm thường,Hóa Mỹ Phẩm,4902111739083,4902111739083,Có,165000,175000,175000,235000,175000,185000,Chai (12),165000,0,165000,0,165000,0,165000,0,165000,0
Dầu gội Clear bạc hà Nam 300g,Sản phẩm thường,Hóa Mỹ Phẩm,4902111741086,4902111741086,Có,100000,115000,115000,150000,115000,120000,Chai,100000,0,100000,0,100000,0,100000,0,100000,0
dầu gội Clear trắng,Sản phẩm thường,Hóa Mỹ Phẩm,4902111741109,4902111741109,Có,240000,260000,260000,350000,260000,260000,set,240000,0,240000,0,240000,0,240000,0,240000,0
Dầu gội Clear Nam,Sản phẩm thường,Hóa Mỹ Phẩm,4902111741116,4902111741116,Có,240000,240000,240000,350000,240000,260000,set,240000,0,240000,0,240000,0,240000,0,240000,0
Dầu gội Clear Nữ ,Sản phẩm thường,Hóa Mỹ Phẩm,4902111742328,4902111742328,Có,220000,230000,230000,300000,230000,240000,Thùng (6),220000,0,220000,0,220000,0,220000,0,220000,0
2502-Set gội xã Dove xanh dương 400g - tóc thường,Sản phẩm thường,Hóa Mỹ Phẩm,4902111742502,4902111742502,Có,170000,180000,180000,280000,180000,185000,Set,170000,0,170000,0,170000,0,170000,0,170000,0
2516-Set gội xã Dove vàng 400g,Sản phẩm thường,Hóa Mỹ Phẩm,4902111742519,4902111742519,Có,170000,180000,180000,280000,180000,185000,Set,170000,0,170000,0,170000,0,170000,0,170000,0
2700-Set sữa tắm+lăn nách Axe Essence,Sản phẩm thường,Hóa Mỹ Phẩm,4902111742700,4902111742700,Có,240000,245000,245000,350000,245000,250000,Set,240000,0,240000,0,240000,0,240000,0,240000,0
Dầu gội Clear Nam ,Sản phẩm thường,Hóa Mỹ Phẩm,4902111745121,4902111745121,Có,220000,230000,230000,300000,230000,240000,Thùng (6),220000,0,220000,0,220000,0,220000,0,220000,0
5138-Set gội xả Clear Men than củi xanh dương,Sản phẩm thường,Hóa Mỹ Phẩm,4902111745138,4902111745138,Có,150000,165000,165000,250000,165000,165000,hộp(6),150000,0,150000,0,150000,0,150000,0,150000,0
5541-Sữa tắm Dove xanh 450g,Sản phẩm thường,Hóa Mỹ Phẩm,4902111745541,4902111745541,Có,100000,110000,105000,180000,110000,115000,chai,100000,19,100000,8,100000,3,100000,0,100000,0
Sữa tắm Dove 340g ,Sản phẩm thường,Hóa Mỹ Phẩm,4902111745824,4902111745824,Có,90000,100000,95000,150000,100000,140000,Chai(9),90000,0,90000,0,90000,0,90000,0,90000,0
7750-Set gội xả Clear Men bạc hà xanh lá,Sản phẩm thường,Hóa Mỹ Phẩm,4902111747750,4902111747750,Có,150000,165000,165000,250000,165000,165000,hộp(6),150000,0,150000,0,150000,0,150000,0,150000,0
Dầu gội Dove cho tóc thường,Sản phẩm thường,Hóa Mỹ Phẩm,4902111747927,4902111747927,Có,160000,175000,175000,250000,175000,175000,chai (6),160000,0,160000,0,160000,0,160000,0,160000,0
7934-Set dầu gội Dove cho tóc khô 400g,Sản phẩm thường,Hóa Mỹ Phẩm,4902111747934,4902111747934,Có,160000,170000,170000,250000,170000,175000,Set(6),160000,0,160000,0,160000,0,160000,0,160000,0
9389-Set gội xả Clear trị gàu cho tóc khô,Sản phẩm thường,Hóa Mỹ Phẩm,4902111749389,4902111749389,Có,180000,190000,190000,300000,190000,195000,Set(6),180000,0,180000,0,180000,0,180000,0,180000,0
