Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
0106-Rong biển cuộn Ooshimo,Sản phẩm thường,Ăn Uống,4580524700106,4580524700106,Có,51750,58000,55000,70000,58000,60000,Gói (200),51750,27,51750,5,51750,0,51750,0,51750,0
Nước ép rau củ Ofukuro,Sản phẩm thường,Ăn Uống,4582132150670,4582132150670,Có,95000,100000,100000,80000,100000,100000,chai,95000,0,95000,0,95000,0,95000,0,95000,0
Nước tương Ofukuro,Sản phẩm thường,Ăn Uống,4582132150762,4582132150762,Có,97000,90000,92000,140000,90000,95000,chai,97000,0,97000,0,97000,0,97000,0,97000,0
2071-Dầu hào Roza Tomato Corp 180g,Sản phẩm thường,Ăn Uống,4582152492071,4582152492071,Có,29000,33000,32000,45000,33000,35000,chai(15),29000,20,29000,41,29000,15,29000,0,29000,0
Tương ớt Chili Sauce Roza 200g,Sản phẩm thường,Ăn Uống,4582152492620,4582152492620,Có,28000,35000,32000,50000,35000,36000,Chai(15),28000,0,28000,35,28000,20,28000,0,28000,0
Tương ớt Sriracha Sauce 200g,Sản phẩm thường,Ăn Uống,4582152492682,4582152492682,Có,28000,35000,32000,30000,35000,36000,Chai(15),28000,15,28000,21,28000,32,28000,0,28000,0
Cà chua đóng hộp 640g,Sản phẩm thường,Ăn Uống,4582152498479,4582152498479,Có,28000,33000,30000,10000,33000,35000,Hũ (24),28000,0,28000,0,28000,0,28000,0,28000,0
8745-Dầu Oliu Hướng Dương Blend Oil 916g,Sản phẩm thường,Ăn Uống,4582152498745,4582152498745,Có,105000,120000,115000,180000,120000,125000,Chai(15),105000,0,105000,3,105000,0,105000,0,105000,0
8806-Dầu Oliu Extra Virgin Tomato 916g,Sản phẩm thường,Ăn Uống,4582152498806,4582152498806,Có,210000,225000,225000,300000,225000,230000,Chai(15),210000,0,210000,0,210000,0,210000,0,210000,0
Gạo Hokkaido 5Kg,Sản phẩm thường,Ăn Uống,4582403271004,4582403271004,Có,450000,490000,480000,600000,490000,500000,Gói,450000,0,450000,0,450000,0,450000,0,450000,0
Nước uống Pokka Sapporo vị nho 290ml,Sản phẩm thường,Ăn Uống,4582409170424,4582409170424,Có,22000,24000,24000,32000,24000,24500,Chai(24),22000,0,22000,0,22000,0,22000,0,22000,0
Trà sữa dưa lưới + kem Sapporo,Sản phẩm thường,Ăn Uống,4582409178420,4582409178420,Có,24000,30000,30000,40000,30000,30000,chai,24000,0,24000,0,24000,0,24000,0,24000,0
Trà sữa cafe 500ml,Sản phẩm thường,Ăn Uống,4582409181956,4582409181956,Có,27000,35000,35000,50000,35000,35000,chai,27000,0,27000,0,27000,0,27000,0,27000,0
Soup rong biển Pokka sapporo,Sản phẩm thường,Ăn Uống,4582409182571,4582409182571,Có,25000,28000,28000,45000,28000,30000,Thùng (30),25000,0,25000,0,25000,0,25000,0,25000,0
Nước chanh mật ong Pokka Sapporo 290ml,Sản phẩm thường,Ăn Uống,4582409184803,4582409184803,Có,22000,24000,24000,32000,24000,24500,chai (24),22000,0,22000,0,22000,0,22000,0,22000,0
Soup bắp Pokka sapporo 100g,Sản phẩm thường,Ăn Uống,4582409187910,4582409187910,Có,18333,21000,21000,20000,21000,22000,Lon ( 30),18333,0,18333,0,18333,0,18333,0,18333,0
9532-Nước thạch cà phê Jeleets 275g,Sản phẩm thường,Ăn Uống,4582409189532,4582409189532,Có,28000,33000,33000,45000,33000,35000,Chai,28000,0,28000,0,28000,0,28000,0,28000,0
Bổ sung vitamin tổng hợp VitaeneC,Sản phẩm thường,Ăn Uống,4582409189631,4582409189631,Có,21600,25000,25000,35000,25000,27000,Lon(30),21600,0,21600,0,21600,0,21600,0,21600,0
0028-Soup rong biển khô 55g,Sản phẩm thường,Ăn Uống,4589428590028,4589428590028,Có,95000,105000,100000,150000,105000,110000,Gói(40),95000,19,95000,24,95000,46,95000,0,95000,0
0960-Nước thạch bánh Flan 275ml,Sản phẩm thường,Ăn Uống,4589850820960,4589850820960,Có,28000,31000,31000,45000,31000,32000,Chai(24),28000,0,28000,0,28000,0,28000,0,28000,0
2117-Nước thạch Coffee Pokka ,Sản phẩm thường,Ăn Uống,4589850822117,4589850822117,Có,27000,32000,31000,45000,32000,33000,Chai(24),27000,39,27000,111,27000,24,27000,0,27000,0
2346-Nước thạch Latte Pokka ,Sản phẩm thường,Ăn Uống,4589850822346,4589850822346,Có,27000,33000,30000,45000,33000,35000,Chai(24),27000,0,27000,0,27000,0,27000,0,27000,0
4647-Nước thạch Milk tea Pokka ,Sản phẩm thường,Ăn Uống,4589850824647,4589850824647,Có,27000,32000,31000,45000,32000,33000,Chai(24),27000,24,27000,25,27000,21,27000,0,27000,0
0049-Gạo Nhật Takeyama Xanh 10kg,Sản phẩm thường,Ăn Uống,4589988040049,4589988040049,Có,750000,800000,800000,950000,800000,810000,Gói,750000,0,750000,0,750000,0,750000,0,750000,0
0056-Gạo Nhật Takeyama Đỏ 10kg,Sản phẩm thường,Ăn Uống,4589988040056,4589988040056,Có,750000,800000,800000,950000,800000,810000,Gói,750000,0,750000,0,750000,0,750000,0,750000,0
Nước ép trái cây ( Thùng),Sản phẩm thường,Ăn Uống,470000015,470000015,Có,340000,380000,380000,480000,380000,370000,thùng,340000,0,340000,0,340000,0,340000,0,340000,0
Thịt bò,Sản phẩm thường,Ăn Uống,4700001,4700001,Có,1500,160000,160000,1000,160000,1600,kg,1500,0,1500,0,1500,0,1500,0,1500,0
Rong biển,Sản phẩm thường,Ăn Uống,480000030,480000030,Có,10120,15000,15000,20000,15000,15000,gói,10120,0,10120,0,10120,0,10120,0,10120,0
Hạt nêm Ajinomoto tôm rau củ  50g,Sản phẩm thường,Ăn Uống,4901001000326,4901001000326,Có,37000,42000,40000,60000,42000,45000,gói (80),37000,54,37000,90,37000,25,37000,0,37000,0
0531-Gia vị xào Ajinomoto sốt Cà Tím,Sản phẩm thường,Ăn Uống,4901001000531,4901001000531,Có,40000,45000,45000,70000,45000,50000,Hộp(10*4),40000,0,40000,0,40000,0,40000,0,40000,0
Hạt nêm Ajinomoto xúc xích rau củ 60g,Sản phẩm thường,Ăn Uống,4901001003594,4901001003594,Có,27000,35000,35000,40000,35000,37000,gói ( 10x6),27000,0,27000,0,27000,0,27000,0,27000,0
Hạt nêm Ajinomoto gà 50g,Sản phẩm thường,Ăn Uống,4901001026968,4901001026968,Có,39000,43000,42000,55000,43000,45000,gói (80),39000,72,39000,3,39000,36,39000,0,39000,0
Hạt nêm gà dạng hũ,Sản phẩm thường,Ăn Uống,4901001026975,4901001026975,Có,60000,65000,65000,90000,65000,65000,hộp,60000,0,60000,0,60000,0,60000,0,60000,0
Sốt đậu hũ Mapo ăn liền Ajinomoto ,Sản phẩm thường,Ăn Uống,4901001028917,4901001028917,Có,40000,45000,45000,70000,45000,50000,Hộp(10*4),40000,0,40000,0,40000,0,40000,0,40000,0
Hạt nêm cá ngừ Ajinomoto 56g,Sản phẩm thường,Ăn Uống,4901001084272,4901001084272,Có,44000,50000,50000,65000,50000,52000,gói (20*4),44000,0,44000,0,44000,0,44000,0,44000,0
2648- Xốt tôm Ajinomoto ,Sản phẩm thường,Ăn Uống,4901001102648,4901001102648,Có,40000,45000,45000,70000,45000,50000,Hộp(10*4),40000,0,40000,0,40000,0,40000,0,40000,0
Hạt nêm cá ngừ lớn 208g,Sản phẩm thường,Ăn Uống,4901001105014,4901001105014,Có,125000,130000,130000,160000,130000,130000,gói,125000,0,125000,0,125000,0,125000,0,125000,0
Hạt nêm Ajinomoto rong biển 56g,Sản phẩm thường,Ăn Uống,4901001117031,4901001117031,Có,34000,38000,37000,50000,38000,40000,gói (20x4),34000,5,34000,0,34000,0,34000,0,34000,0
Hạt nêm rong biển 112g,Sản phẩm thường,Ăn Uống,4901001117048,4901001117048,Có,62000,72000,72000,90000,72000,72000,gói,62000,0,62000,0,62000,0,62000,0,62000,0
7062-Hạt nêm Ajinomoto rong biển 144g,Sản phẩm thường,Ăn Uống,4901001117062,4901001117062,Có,68000,75000,72000,110000,75000,78000,Gói(20),68000,1,68000,0,68000,0,68000,0,68000,0
Hạt nêm cá cơm Ajinomoto 56g,Sản phẩm thường,Ăn Uống,4901001117093,4901001117093,Có,37000,41000,39000,50000,41000,43000,gói,37000,6,37000,7,37000,25,37000,0,37000,0
Hạt nêm cá cơm 112g ( hộp),Sản phẩm thường,Ăn Uống,4901001117109,4901001117109,Có,73000,80000,80000,95000,80000,80000,hộp,73000,0,73000,0,73000,0,73000,0,73000,0
Hạt nêm cá cơm lớn 208g,Sản phẩm thường,Ăn Uống,4901001117116,4901001117116,Có,125000,130000,130000,160000,130000,130000,gói,125000,0,125000,0,125000,0,125000,0,125000,0
Hạt nêm Ajinomoto cá ngừ rong biển 56g,Sản phẩm thường,Ăn Uống,4901001117239,4901001117239,Có,35000,45000,45000,60000,45000,45000,gói,35000,32,35000,23,35000,1,35000,0,35000,0
Hạt nêm cá ngừ 192g hộp giấy,Sản phẩm thường,Ăn Uống,4901001117260,4901001117260,Có,132000,140000,140000,160000,140000,140000,hộp,132000,0,132000,0,132000,0,132000,0,132000,0
Hạt nêm Ajinimoto sò điệp 50g,Sản phẩm thường,Ăn Uống,4901001158553,4901001158553,Có,40000,45000,43000,60000,45000,47000,gói (80),40000,18,40000,27,40000,40,40000,0,40000,0
4186-Bột ngọt Ajinomoto 1kg,Sản phẩm thường,Ăn Uống,4901001194186,4901001194186,Có,155000,165000,160000,240000,165000,170000,Gói(12),155000,28,155000,13,155000,21,155000,0,155000,0
4825-Bột ngọt Ajinomoto rau củ 400g,Sản phẩm thường,Ăn Uống,4901001284825,4901001284825,Có,185000,200000,195000,250000,200000,205000,Gói(10x3),185000,27,185000,13,185000,24,185000,0,185000,0
Hạt nêm rong biển Ajinomoto 32g,Sản phẩm thường,Ăn Uống,4901001290932,4901001290932,Có,26000,32000,32000,45000,32000,32000,gói,26000,0,26000,0,26000,0,26000,0,26000,0
0727-Dầu hào Ajinomoto 110g,Sản phẩm thường,Ăn Uống,4901001360727,4901001360727,Có,44000,48000,46000,65000,48000,50000,chai(12),44000,0,44000,0,44000,0,44000,0,44000,0
5400-Hạt nêm rong biển 112g Ajinomoto ,Sản phẩm thường,Ăn Uống,4901001375400,4901001375400,Có,58000,65000,63000,90000,65000,67000,Gói(20),58000,20,58000,6,58000,16,58000,0,58000,0
1986-Hạt nêm rau củ Ajinomoto 50g,Sản phẩm thường,Ăn Uống,4901001411986,4901001411986,Có,27000,30000,29000,45000,30000,31000,Gói(60),27000,0,27000,0,27000,1,27000,0,27000,0
Muối tiêu SnB 110g,Sản phẩm thường,Ăn Uống,4901002008178,4901002008178,Có,37000,42000,42000,70000,42000,45000,hũ (40),37000,0,37000,0,37000,0,37000,0,37000,0
9709-Bột Cà Ri S&B,Sản phẩm thường,Ăn Uống,4901002019709,4901002019709,Có,370000,385000,385000,500000,385000,390000,Hộp,370000,0,370000,0,370000,0,370000,0,370000,0
1108-Bột mù tạt S&B,Sản phẩm thường,Ăn Uống,4901002021108,4901002021108,Có,320000,340000,340000,450000,340000,350000,Hộp,320000,0,320000,0,320000,0,320000,0,320000,0
Cà ri thịt bò,Sản phẩm thường,Ăn Uống,4901002049799,4901002049799,Có,52000,60000,60000,70000,60000,60000,hộp,52000,0,52000,0,52000,0,52000,0,52000,0
6550-Mù tạt S&B,Sản phẩm thường,Ăn Uống,4901002066550,4901002066550,Có,25000,28000,27000,40000,28000,30000,tuýp (10x10),25000,93,25000,66,25000,29,25000,0,25000,0
Mù tạt gừng mài nhuyễn,Sản phẩm thường,Ăn Uống,4901002066581,4901002066581,Có,32000,40000,40000,50000,40000,40000,tuýp,32000,0,32000,0,32000,0,32000,0,32000,0
Cà ri S&B,Sản phẩm thường,Ăn Uống,4901002141882,4901002141882,Có,52000,60000,60000,70000,60000,60000,hộp,52000,0,52000,0,52000,0,52000,0,52000,0
6085-Bột nấu cari Gold Curry ngọt 90g,Sản phẩm thường,Ăn Uống,4901002146085,4901002146085,Có,42000,47000,45000,70000,47000,50000,Hộp(10*12),42000,0,42000,0,42000,0,42000,0,42000,0
6092-Bột cà ri Gold Curry cay 90g,Sản phẩm thường,Ăn Uống,4901002146092,4901002146092,Có,42000,47000,45000,70000,47000,50000,Hộp(10*12),42000,0,42000,0,42000,0,42000,0,42000,0
Mù tạt,Sản phẩm thường,Ăn Uống,4901002887032,4901002887032,Có,42000,50000,50000,50000,50000,30000,cái,42000,0,42000,0,42000,0,42000,0,42000,0
8190-Bia Asahi Clear 350ml,Sản phẩm thường,Ăn Uống,4901004008190,4901004008190,Có,31250,34000,33000,20000,34000,35000,Lon(24),31250,0,31250,9,31250,0,31250,0,31250,0
Choccola Hạnh Nhân,Sản phẩm thường,Ăn Uống,4901005102279,4901005102279,Có,15000,65000,65000,50000,65000,65000,hộp,15000,0,15000,0,15000,0,15000,0,15000,0
Viên súp bò rau củ,Sản phẩm thường,Ăn Uống,4901005204874,4901005204874,Có,55000,65000,65000,70000,65000,65000,gói,55000,0,55000,0,55000,0,55000,0,55000,0
0300-Trà xanh túi lọc OSK,Sản phẩm thường,Ăn Uống,4901027620300,4901027620300,Có,115000,130000,125000,180000,130000,135000,Hộp(12),115000,6,115000,6,115000,14,115000,0,115000,0
0607-Trà túi lọc hộp vàng  OSK ,Sản phẩm thường,Ăn Uống,4901027620607,4901027620607,Có,105000,120000,115000,180000,120000,125000,Hộp ( 12),105000,3,105000,2,105000,3,105000,0,105000,0
Trà gạo Tokuyo Genmaicha 400g,Sản phẩm thường,Ăn Uống,4901046331355,4901046331355,Có,89000,95000,95000,150000,95000,100000,Gói,89000,0,89000,0,89000,0,89000,0,89000,0
7860-Bánh quy dưa lưới Mr Ito 6M,Sản phẩm thường,Ăn Uống,4901050117860,4901050117860,Có,30000,37000,35000,50000,37000,40000,Hộp(48),30000,41,30000,23,30000,58,30000,0,30000,0
Trà Xanh Gạo Lứt Itoen 200g,Sản phẩm thường,Ăn Uống,4901085014899,4901085014899,Có,65000,75000,70000,120000,75000,80000,Gói(20),65000,0,65000,0,65000,0,65000,0,65000,0
5292-Trà Matcha nguyên chất gói 50g,Sản phẩm thường,Ăn Uống,4901085015292,4901085015292,Có,100000,110000,105000,150000,110000,115000,Gói(5x6),100000,12,100000,0,100000,4,100000,0,100000,0
4483-Trà lúa mạch Itoen 2L,Sản phẩm thường,Ăn Uống,4901085044483,4901085044483,Có,40000,65000,65000,70000,65000,67000,Chai(6),40000,0,40000,0,40000,0,40000,0,40000,0
9347-Trà xanh Oi Ocha Iteon 2L,Sản phẩm thường,Ăn Uống,4901085089347,4901085089347,Có,40000,52000,50000,80000,52000,55000,chai(6),40000,6,40000,0,40000,0,40000,0,40000,0
0453-Trà matcha nguyên chất 80g,Sản phẩm thường,Ăn Uống,4901085120453,4901085120453,Có,140000,150000,145000,200000,150000,155000,gói (6),140000,13,140000,0,140000,1,140000,0,140000,0
2358-Trà xanh Matcha Itoen 20 gói,Sản phẩm thường,Ăn Uống,4901085122358,4901085122358,Có,75000,90000,85000,50000,90000,95000,Hộp(8),75000,0,75000,0,75000,1,75000,0,75000,0
8350-Gói lá trà xanh matcha Itoen 100g,Sản phẩm thường,Ăn Uống,4901085128350,4901085128350,Có,100000,110000,105000,160000,110000,115000,gói(10),100000,0,100000,0,100000,0,100000,0,100000,0
Trà xanh Matcha gạo lức Itoen 20 gói ,Sản phẩm thường,Ăn Uống,4901085138144,4901085138144,Có,82000,90000,90000,140000,90000,95000,Hộp(8),82000,0,82000,0,82000,0,82000,0,82000,0
"Trà túi lọc trà xanh, gạo rang Iton",Sản phẩm thường,Ăn Uống,4901085145531,4901085145531,Có,75000,90000,85000,50000,90000,95000,Hộp(8),75000,0,75000,0,75000,1,75000,0,75000,0
Trà xanh Nhật bản hộp LMT,Sản phẩm thường,Ăn Uống,4901085159958,4901085159958,Có,256000,275000,275000,350000,275000,280000,Hộp,256000,0,256000,0,256000,0,256000,0,256000,0
8523-Trà lúa mạch MUGI Ocha Ông già 54g,Sản phẩm thường,Ăn Uống,4901085168523,4901085168523,Có,58000,65000,62000,100000,65000,68000,Gói (10),58000,0,58000,0,58000,0,58000,0,58000,0
0631-Bột rau củ Itoen 20 gói,Sản phẩm thường,Ăn Uống,4901085180631,4901085180631,Có,260000,285000,275000,280000,285000,290000,Hộp(10),260000,0,260000,0,260000,0,260000,0,260000,0
"0655-Bột trà xanh, rau 20 gói Itoen",Sản phẩm thường,Ăn Uống,4901085180655,4901085180655,Có,260000,285000,275000,280000,285000,290000,Hộp(10),260000,1,260000,0,260000,0,260000,0,260000,0
Nước trà xanh lúa non,Sản phẩm thường,Ăn Uống,4901085197493,4901085197493,Có,100000,110000,110000,100000,110000,115000,Chai(12),100000,0,100000,0,100000,0,100000,0,100000,0
4397-Nước thạch trà xanh 215ml,Sản phẩm thường,Ăn Uống,4901085604397,4901085604397,Có,28000,31000,31000,45000,31000,32000,Chai(24),28000,0,28000,0,28000,0,28000,0,28000,0
"6896-Bột rau ,trái cây Itoen 20 gói",Sản phẩm thường,Ăn Uống,4901085606896,4901085606896,Có,260000,285000,275000,100000,285000,290000,Hộp(10),260000,0,260000,0,260000,2,260000,0,260000,0
1165-Sốt ướp đồ nướng Yakiniku Ebara ít cay 300g,Sản phẩm thường,Ăn Uống,4901108001165,4901108001165,Có,55000,58000,55000,90000,58000,60000,Chai(12),55000,0,55000,0,55000,0,55000,0,55000,0
1172-Nước chấm đồ nướng Ebara vàng 300g,Sản phẩm thường,Ăn Uống,4901108001172,4901108001172,Có,50000,58000,55000,90000,58000,60000,Chai(12),50000,0,50000,0,50000,0,50000,0,50000,0
1189-Sốt ướp đồ nướng tương đen vị cay 300g,Sản phẩm thường,Ăn Uống,4901108001189,4901108001189,Có,50000,58000,55000,80000,58000,60000,Chai(12),50000,0,50000,0,50000,0,50000,0,50000,0
0239-Cafe Blendy ít Calorie xanh dương,Sản phẩm thường,Ăn Uống,4901111010239,4901111010239,Có,50000,58000,55000,75000,58000,60000,hộp (6x4),50000,0,50000,0,50000,0,50000,0,50000,0
0433-Cafe Blendy Aulait nâu (hộp 10 gói),Sản phẩm thường,Ăn Uống,4901111120433,4901111120433,Có,47000,55000,55000,70000,55000,57000,hộp (6x4),47000,0,47000,0,47000,0,47000,0,47000,0
0270-Cafe Blendy trà xanh,Sản phẩm thường,Ăn Uống,4901111150270,4901111150270,Có,48000,55000,55000,45000,55000,57000,Hộp(24),48000,0,48000,0,48000,0,48000,0,48000,0
1113-Cafe Blendy cacao sữa ,Sản phẩm thường,Ăn Uống,4901111181113,4901111181113,Có,50000,58000,55000,75000,58000,60000,Hộp(24),50000,0,50000,0,50000,1,50000,0,50000,0
3524-Cafe Blendy Aulait không đường nâu,Sản phẩm thường,Ăn Uống,4901111213524,4901111213524,Có,47000,55000,55000,70000,55000,57000,hộp (6x4),47000,0,47000,0,47000,0,47000,0,47000,0
0506-Blendy Cafe Latory nâu ít sữa 8 gói,Sản phẩm thường,Ăn Uống,4901111310506,4901111310506,Có,50000,58000,55000,85000,58000,60000,hộp(6x4),50000,0,50000,0,50000,0,50000,0,50000,0
0520-Cafe Blendy matcha milk,Sản phẩm thường,Ăn Uống,4901111310520,4901111310520,Có,57000,65000,65000,50000,65000,67000,Hộp(24),57000,0,57000,0,57000,0,57000,0,57000,0
0537-Blendy Cafe Latory trắng nhiều sữa 8 gói,Sản phẩm thường,Ăn Uống,4901111310537,4901111310537,Có,50000,58000,55000,85000,58000,60000,hộp(6x4),50000,0,50000,0,50000,0,50000,0,50000,0
2308-Cafe Blendy Aulait xanh lá ,Sản phẩm thường,Ăn Uống,4901111352308,4901111352308,Có,50000,58000,55000,75000,58000,60000,hộp (6x4),50000,0,50000,0,50000,0,50000,0,50000,0
1676-Cafe Blendy xanh lá cây,Sản phẩm thường,Ăn Uống,4901111361676,4901111361676,Có,50000,55000,55000,80000,55000,57000,Hộp(24),50000,0,50000,0,50000,0,50000,0,50000,0
1683-Cafe Blendy nâu,Sản phẩm thường,Ăn Uống,4901111361683,4901111361683,Có,50000,55000,55000,80000,55000,57000,Hộp(24),50000,0,50000,0,50000,0,50000,0,50000,0
8545-Cafe Blendy vị cacao đậm đặc,Sản phẩm thường,Ăn Uống,4901111368545,4901111368545,Có,50000,55000,55000,50000,55000,57000,Hộp(24),50000,0,50000,0,50000,0,50000,0,50000,0
Cafe Premium Black Organic xanh dương,Sản phẩm thường,Ăn Uống,4901111368644,4901111368644,Có,127000,140000,140000,200000,140000,145000,Hũ,127000,0,127000,0,127000,0,127000,0,127000,0
8651-Cafe Premium Black Organic đỏ,Sản phẩm thường,Ăn Uống,4901111368651,4901111368651,Có,127000,140000,140000,200000,140000,145000,Hũ,127000,0,127000,0,127000,0,127000,0,127000,0
Cafe Premium Black Organic tím,Sản phẩm thường,Ăn Uống,4901111368668,4901111368668,Có,127000,140000,140000,200000,140000,145000,Hũ,127000,0,127000,0,127000,0,127000,0,127000,0
